image,quality,Contraste,Entropia,Laplace_media
image_0204.jpg,1,7.80554548743887,5.1183206852273,0.3196623046875
image_0206.jpg,4,46.2755648963021,6.99331826992657,3.40921216881793
image_0207.jpg,4,44.0276439945007,6.63259178971925,1.39412012487958
image_0208.jpg,4,40.3063199779394,7.221992452235,1.9084607036586
image_0223.jpg,2,44.7867764660167,7.14396087571486,0.434812853165516
image_0225.jpg,2,41.0698630398314,7.13479727515708,0.401699464985789
image_0235.jpg,4,47.935791306254,6.1501608043517,1.07058229525547
image_0245.jpg,2,38.8550928067588,7.22014321119581,0.462989309626873
image_0251.jpg,4,50.6140817334764,6.83467701405744,3.39673785665761
image_0252.jpg,4,47.4246440411154,6.80999765203471,2.68840207478406
image_0263.jpg,3,78.7975533474105,7.4065631474519,235.839489247142
image_0265.jpg,4,49.7925739553491,6.72785531170197,1.47687669216023
image_0272.jpg,4,44.2171553530223,7.46254645196638,1.7740845959596
image_0276.jpg,4,40.4866742643266,7.22653488110968,1.59399699895287
image_0293.jpg,2,46.2524820442726,6.99619018546599,0.434742837844517
image_0302.jpg,4,46.2145600002085,6.86911325295039,1.36152548283114
image_0312.jpg,3,75.1243562074613,6.65386530380124,206.638726856732
image_0314.jpg,4,48.04461996721,6.81072072327732,3.41274201766304
image_0315.jpg,1,11.7773816339595,5.0742788306715,0.253667979110723
image_0317.jpg,4,43.0472806329897,6.93793865114236,1.32650344320106
image_0318.jpg,3,75.5432972890957,7.16550859234164,228.811213200267
image_0321.jpg,4,37.6748740711731,7.17473253885895,3.1161064698031
image_0323.jpg,2,45.2663015661971,7.51082535812251,0.507703677234927
image_0335.jpg,1,10.9699253120696,5.06780581390738,0.156823891169163
image_0336.jpg,4,43.9100764121291,7.53880354940561,1.65799752259866
image_0337.jpg,1,16.724938356173,6.13080300775227,0.972435533545765
image_0341.jpg,4,54.1473102671776,6.26502154523084,0.989682899238343
image_0343.jpg,2,50.9477114255399,6.33944728794192,0.429681341387632
image_0350.jpg,4,47.2171558401397,7.5401686911255,1.71482896554552
image_0353.jpg,4,39.7731202669781,7.29911643025647,1.82114463301603
image_0355.jpg,3,74.0899841413805,6.71780787404825,202.068978697652
image_0359.jpg,3,79.6402542456868,6.94442155798966,235.703366143891
image_0360.jpg,4,39.384104090854,7.2561997627136,1.57073021012061
image_0364.jpg,1,8.13955366677007,5.11210326255806,0.180904829685649
image_0366.jpg,4,46.2620723241101,6.74132830820166,1.2915709790613
image_0373.jpg,4,45.3522864238019,7.05491018941995,1.31230704601242
image_0378.jpg,4,44.8930868633283,6.86669066025306,1.45570907520197
image_0385.jpg,1,11.2304832296366,5.45839558897583,0.52792508364962
image_0390.jpg,3,71.3436169973424,7.28006125086131,214.832433432877
image_0396.jpg,4,49.1133311644018,6.37486955501913,1.16243527014931
image_0397.jpg,4,54.797717189928,7.47103373214201,2.70402275011377
image_0405.jpg,3,73.5224424336064,6.89034319360287,216.471899346751
image_0411.jpg,4,46.947906000436,6.92386458385527,1.41758650731917
image_0415.jpg,4,43.57788971624,6.70857905964467,1.29869730317458
image_0421.jpg,1,12.2902199383675,5.31390774879094,0.349126051768642
image_0423.jpg,4,44.9802095346567,7.364307437493,1.90813827969682
image_0429.jpg,2,42.9575996640663,7.40498867144067,0.481596577798957
image_0439.jpg,4,41.4496161632594,6.75663385401056,1.39003821016194
image_0440.jpg,2,43.112027911018,7.22495977357905,0.409893164857251
image_0444.jpg,4,38.4455986435099,6.92476351577173,1.81629091296933
image_0460.jpg,4,36.2084769810136,7.1495757693303,1.58696277371808
image_0483.jpg,1,14.8260223813356,5.79610869023246,0.34004889052516
image_0484.jpg,2,33.6799428492836,7.04972412514046,0.346667643032567
image_0491.jpg,1,13.9384119054139,5.3491986691748,0.314734232244796
image_0495.jpg,4,41.788737249261,7.33277117791485,3.15404275378341
image_0500.jpg,1,9.31412844113084,5.38055948294818,0.267815990524598
image_0513.jpg,4,49.1749093007514,7.55142309783019,1.69480500896979
image_0515.jpg,1,17.8410960739573,5.41644475542359,0.285508440252727
image_0517.jpg,3,77.5775282079589,7.34166154991789,235.345318406628
image_0519.jpg,4,31.8723088576253,6.94284816491442,1.70286351710487
image_0525.jpg,4,42.5437747878226,6.88571143021693,1.28573306852385
image_0527.jpg,4,39.4606892544448,6.59637684602381,1.31879546489946
image_0529.jpg,4,46.8652652396452,6.65256825301518,1.34484795849758
image_0530.jpg,3,71.7332304293584,6.88762705400332,216.95488515625
image_0545.jpg,1,4.9267362555917,4.48527091175072,0.163820882290839
image_0546.jpg,2,40.3202202205434,7.1906599837004,0.407029999346036
image_0554.jpg,4,44.3255382074748,6.59209937171625,1.27790993919751
image_0559.jpg,4,44.252038814821,6.84965646156982,1.26885251753129
image_0565.jpg,4,45.0582095053518,7.45318529521837,1.80746229941304
image_0571.jpg,4,43.6330391168012,6.65184507431633,1.19308455420287
image_0574.jpg,4,42.1284686225203,7.45372324679356,3.10279957064181
image_0585.jpg,2,39.5543558257777,6.84958193188909,0.360071088013306
image_0596.jpg,3,75.1933662423042,6.73422239389053,223.509217452806
image_0598.jpg,1,14.1871931187143,5.01911084839337,0.264294931989039
image_0599.jpg,4,45.5524201307085,6.97524480632786,1.36365353673471
image_0605.jpg,4,44.9135463431745,6.98805502120709,1.40589394358217
image_0617.jpg,4,48.4314703798122,7.59797609928281,2.6705059582674
image_0618.jpg,4,41.6910241612779,7.42318581330559,1.75702924417288
image_0626.jpg,1,16.288061393832,5.31072711307261,0.372732601879156
image_0627.jpg,3,75.5983552478395,6.68632394537084,210.203638555641
image_0639.jpg,2,55.8845422413375,6.78341994304168,0.521659364975899
image_0642.jpg,2,49.6220831631321,7.20389753225349,0.586044997958988
image_0663.jpg,3,67.4459345149352,6.83134085786928,186.402779590239
image_0666.jpg,2,46.5117953538604,7.36202723719242,0.488848552611715
image_0668.jpg,2,45.2962036467302,6.88619493140116,0.443491323999244
image_0681.jpg,3,73.7694135605758,7.03060963743125,212.962042634024
image_0690.jpg,4,52.8822488790226,7.62907266668802,1.95697202293084
image_0693.jpg,2,49.187793740427,6.66580890562963,0.411798240702314
image_0700.jpg,4,40.0514388620425,7.35701798702636,1.72039200599747
image_0701.jpg,1,10.6755441650077,5.37434839901231,0.345742537836323
image_0706.jpg,2,46.6671247531616,7.48573058652932,0.500116340679694
image_0710.jpg,4,46.2189146968166,6.96943717236102,1.40302749450039
image_0712.jpg,3,79.9536017466852,7.36285425309381,237.983882307174
image_0719.jpg,1,14.42731422062,5.56744197179886,0.388213538491952
image_0720.jpg,1,17.0497100232465,6.05472580138624,0.69393581271267
image_0740.jpg,4,48.6363357151318,7.06622915484178,1.58115785088859
image_0750.jpg,4,56.485960077913,7.59294397285429,2.44132648704541
image_0755.jpg,4,50.251563430153,6.72623405098381,1.47740935075205
image_0756.jpg,1,10.582484288276,5.37878500549829,0.327060904153963
image_0758.jpg,3,79.5121253548556,7.40825745871276,241.937846741988
image_0761.jpg,4,45.6465213802218,6.8015060999529,1.32786290446621
image_0767.jpg,2,43.8809363884716,6.68075340276365,0.405315876960532
image_0784.jpg,1,16.6175569975885,5.10855513498967,0.335471795682562
image_0785.jpg,2,45.103693308219,7.18135716661347,0.429965026683366
image_0786.jpg,3,77.1357580602111,6.70907110134063,209.083386774662
image_0787.jpg,4,39.8295874461599,6.9476192418176,1.42687339978117
image_0789.jpg,4,42.1512655119197,7.45654800594194,2.09029873489521
image_0793.jpg,2,45.5279289996506,6.95747919583821,0.38797418913548
image_0797.jpg,3,76.5446521019388,6.8282130119863,225.325613736556
image_0802.jpg,3,77.8123872448476,7.26384960902161,237.657134273675
image_0804.jpg,1,14.1897846245224,5.55606280538795,0.31885359452459
image_0805.jpg,4,40.6511924448162,7.35447552728607,1.48885323123315
image_0808.jpg,4,39.7937118872525,7.27629803429922,3.228359204218
image_0811.jpg,2,36.4734033725457,7.00935837668998,0.461147387466958
image_0824.jpg,2,41.8765924401962,7.4840159709266,0.488042800756129
image_0825.jpg,4,44.1577460654022,7.43659416841563,1.60396685881674
image_0835.jpg,4,39.5456074656767,7.44359344531283,2.99934669057275
image_0847.jpg,1,7.21425785663668,4.58027161467239,0.165124443536231
image_0858.jpg,4,50.1040141951162,7.11047265721361,1.19390619987432
image_0860.jpg,4,42.7025208061916,6.66339190814,1.22658562829695
image_0862.jpg,4,43.839902469373,6.80385221529579,1.30921668343708
image_0864.jpg,3,75.912663731391,7.21989151572806,230.219231376263
image_0866.jpg,4,38.7069668477433,7.18306679806495,1.79691511654249
image_0871.jpg,3,78.118077608984,6.96324648069892,230.601762831077
image_0872.jpg,3,72.6530618229141,7.20644619628163,219.744479368902
image_0875.jpg,1,7.18636323596417,4.81436729831069,0.292916277226764
image_0879.jpg,1,15.1767821726524,5.83968103079253,0.322656195422353
image_0880.jpg,2,48.1360486755375,6.94936094609465,0.464920534996243
image_0883.jpg,4,48.8863394419334,7.58452161327633,1.76261539071834
image_0891.jpg,1,7.52405810160753,4.47870569845971,0.154079214512663
image_0894.jpg,2,41.1290845798384,7.34136528805774,0.475793325772849
image_0897.jpg,3,78.2382146791787,6.94317768015272,229.281861639535
image_0903.jpg,4,45.2016381884896,7.04537033765292,1.35774287317258
image_0914.jpg,3,79.3293135969085,7.38877172166192,236.526504333824
image_0916.jpg,4,45.4081204773108,6.62767179282242,1.3132569665089
image_0919.jpg,2,39.8035131539114,6.80360322304832,0.392457384461001
image_0930.jpg,2,28.3594468820642,6.52963974197802,0.351294796567273
image_0935.jpg,1,20.044654203326,5.44377672924927,0.382034885125239
image_0942.jpg,4,47.1090400992139,6.81360360601414,1.12192558793763
image_0943.jpg,2,33.8399573620796,6.98786764720258,0.360614041045136
image_0947.jpg,3,76.6007965736329,7.17048024675955,234.13116215202
image_0949.jpg,3,67.5934452933008,6.85468602060406,191.392081438073
image_0953.jpg,3,75.2366051783721,6.76161639111898,223.152050762481
image_0956.jpg,4,46.2256799668318,7.48442288048219,1.81197127288415
image_0958.jpg,4,51.2761193029468,6.40839023885796,1.22275196581534
image_0959.jpg,4,44.2013111704172,6.86558226206063,1.26088944542601
image_0963.jpg,4,44.5187726851717,7.2288313025873,1.55810909909387
image_0966.jpg,4,45.1758975767601,6.9532924280792,1.33288384781222
image_0970.jpg,3,62.0295655111785,6.8169229475188,174.830531416582
image_0976.jpg,4,40.0943423645788,6.83355635313665,1.21185963082378
image_0988.jpg,4,46.9595926675683,6.65154850024648,1.15573288194044
image_0992.jpg,4,45.9559871367186,7.16957539421043,1.38260459434195
image_1005.jpg,4,46.3381709770195,6.8757274173308,1.29073218100175
image_1009.jpg,4,49.443436280717,6.81467763989955,1.38292916646074
image_1012.jpg,1,8.2829084360706,4.95312758697092,0.221313622521423
image_1015.jpg,4,46.2155077296672,7.52382951065357,2.94334139297096
image_1016.jpg,3,73.1521312034049,6.76203713778568,216.363838173122
image_1019.jpg,3,77.030060292125,6.84385298896999,227.979957302117
image_1020.jpg,4,44.7591013871499,6.63404151661822,1.40286080753784
image_1022.jpg,1,10.7919760739593,5.60141993750347,0.442310374107497
image_1023.jpg,1,8.31549228603819,4.77922087080993,0.527998271526103
image_1031.jpg,4,39.0607592061555,7.38687086028992,1.62607635985693
image_1035.jpg,2,51.8384049558091,7.2206282060839,0.539851175875259
image_1039.jpg,4,38.7563777559122,7.25223411059426,2.80056071684881
image_1040.jpg,4,46.8120616052246,6.87164274557261,1.2987841771571
image_1042.jpg,3,77.3405314946701,6.89792866390109,230.660746665349
image_1048.jpg,2,39.7461298531173,7.38127352862935,0.458211812450357
image_1051.jpg,4,47.0042721539172,6.52465357302883,1.2210524655157
image_1055.jpg,1,21.0927515558677,5.97522281249154,0.396282051775237
image_1068.jpg,4,38.5665847780183,6.60570421830094,1.40581453371018
image_1070.jpg,1,6.36867677748586,4.45941446844358,0.234126878593928
image_1071.jpg,4,44.4587702680339,6.85856761928774,1.30942805082772
image_1073.jpg,4,41.9263232940832,6.84636017358919,1.27926501080139
image_1078.jpg,2,47.2705259237057,7.31971124865254,0.440746445692822
image_1079.jpg,4,37.2729201506304,7.04941822251195,1.59457607969443
image_1083.jpg,4,44.6531918103997,7.47761691320181,2.81754233840918
image_1086.jpg,2,46.9909785803427,6.79249800273686,0.422694932609106
image_1087.jpg,2,38.9503917603408,6.97220102337941,0.376784730003687
image_1089.jpg,1,7.58697101539041,4.66770072983149,0.131594617517677
image_1096.jpg,1,14.3003261314784,5.80425313302971,0.756938547327899
image_1098.jpg,4,45.2407246538148,6.81565005257511,1.42242850775936
image_1102.jpg,4,43.7753798249053,6.4735731487137,1.18164802337139
image_1107.jpg,3,75.8741525456974,7.28585953913933,230.019201757813
image_1110.jpg,4,45.7515952438298,6.94918430480948,3.4613455681633
image_1112.jpg,4,46.5437684234876,6.84147300667619,1.27075660801951
image_1113.jpg,1,4.38113456337329,4.31779221712829,0.128786757569876
image_1127.jpg,2,44.2175521643196,7.10411826772722,0.500543720338048
image_1134.jpg,3,75.0236470182086,6.83255032650398,223.129192637421
image_1139.jpg,4,45.3551643715077,6.91705283581275,1.35559479642771
image_1146.jpg,2,58.1974303101654,7.43870709918212,0.530154088620177
image_1150.jpg,3,77.9980705068824,6.66964176533119,229.737635277137
image_1158.jpg,4,44.714525343683,6.8270459437077,1.35787157912438
image_1162.jpg,4,43.5740045942033,7.29249384611788,1.75086671406313
image_1165.jpg,4,41.2490023138329,7.23674838573616,1.86982472233241
image_1167.jpg,4,42.9822426293579,7.3622264664643,2.84349431747045
image_1168.jpg,2,41.7064175438469,6.98982000213473,0.410446993319219
image_1172.jpg,4,42.6954755248097,6.86084106105839,1.23332539041067
image_1181.jpg,3,71.7228115903817,7.04625765589923,217.554911961293
image_1189.jpg,1,13.023335398576,5.33448890642541,0.597692547642851
image_1195.jpg,4,42.792839389135,6.68108710650499,2.76916304850967
image_1196.jpg,4,35.8229924185839,6.85343745725792,1.47787183239102
image_1197.jpg,4,45.2452008493449,7.50652197070479,2.87288293516002
image_1198.jpg,4,47.0776428846218,6.6162654361834,1.20605598484
image_1199.jpg,3,73.6756310178392,7.22297336329836,220.734264518641
image_1214.jpg,4,48.5686484281869,6.33936570419435,1.05972080896101
image_1215.jpg,2,45.3819006509222,7.09746896698956,0.42422718257621
image_1217.jpg,4,40.9889040221687,7.25539252807056,1.77519121698137
image_1218.jpg,4,47.3263874397915,6.97380989214278,3.24648144658572
image_1221.jpg,2,46.6669658686486,7.01607383309806,0.458004905912826
image_1222.jpg,3,78.0751005466015,6.96103698268904,231.297007325525
image_1235.jpg,3,79.6779932529563,6.9128380189351,234.761562785083
image_1239.jpg,2,80.2621721458246,6.57631445408633,0.566774530766491
image_1242.jpg,2,44.7576227822152,7.03725394979987,0.433008955359172
image_1243.jpg,3,74.001092881821,6.60997181178682,200.279055163348
image_1246.jpg,3,70.4432403300235,6.91083302553315,201.303338015678
image_1250.jpg,4,38.2942874565098,7.35289880877399,1.86430408218367
image_1257.jpg,4,45.1267278530104,7.34308702136989,2.79378870522104
image_1258.jpg,4,41.2183389393634,6.47604118995014,1.35740501254784
image_1267.jpg,4,44.1090846783567,7.12241331464773,1.59423765119184
image_1272.jpg,4,49.0169957039236,6.62971786332266,1.16239691961873
image_1273.jpg,4,49.7321149094289,7.53467615698986,2.59277107675262
image_1279.jpg,1,11.8452913027528,5.01510179368204,0.262547900928575
image_1289.jpg,4,48.9223964123893,7.40284714355555,1.60198974609375
image_1292.jpg,2,42.6397292588759,7.03813149592074,0.3987298397061
image_1296.jpg,3,67.6106553674317,6.70963883296774,196.966578425703
image_1297.jpg,4,43.3774050600791,6.8446604816279,1.38037891972898
image_1299.jpg,1,12.4408217222399,5.7645369330995,0.648044583146878
image_1301.jpg,3,80.3196071308678,7.0584669456418,235.479607931903
image_1303.jpg,1,13.0250582689053,5.45094681215457,0.322893677685354
image_1312.jpg,3,74.0070377711717,7.23320469919044,220.968926771169
image_1317.jpg,4,43.1203898310762,6.61401708719116,2.71745618299092
image_1334.jpg,2,44.6226144166975,7.10844777186087,0.423689615217761
image_1335.jpg,3,72.6741582292209,6.84593979923739,213.652375029516
image_1337.jpg,4,47.9069578470038,6.89230853296304,1.28540554629572
image_1342.jpg,4,41.9137180257488,7.35766222478189,1.90068760702055
image_1353.jpg,4,55.0442544808897,6.35744268034917,0.998104602295144
image_1354.jpg,1,13.1445909655465,5.35557901581585,0.211210413886647
image_1363.jpg,4,42.3802602581077,6.99066629917853,1.32850517647951
image_1377.jpg,3,78.8082217092215,7.37800577363761,239.783502765431
image_1384.jpg,1,13.3800570355812,5.23216816892558,0.177403050228561
image_1387.jpg,2,44.0646960730476,7.13437746928782,0.425530331735337
image_1394.jpg,3,81.594243486303,6.96246925172883,240.786165538339
image_1400.jpg,4,40.2135211134241,7.32118876639046,3.06020371699548
image_1401.jpg,4,43.1263748148322,6.82488083855473,1.47221422920741
image_1404.jpg,4,46.6079000687833,6.5360839947052,1.14987040301368
image_1409.jpg,3,78.8446119733036,7.28463404492163,238.772585896761
image_1421.jpg,4,35.8013733756225,6.72464564509784,1.55479055726414
image_1422.jpg,4,47.1753862893887,6.61279106784103,1.19436664964333
image_1424.jpg,2,43.3325896877342,7.01331267826121,0.438951361794718
image_1426.jpg,1,14.4411929461311,5.40224566486067,0.364990308249138
image_1428.jpg,1,17.3904101166216,5.7035027917462,0.385575560885936
image_1431.jpg,2,45.1266199358047,7.17594495848125,0.44623491560208
image_1437.jpg,4,53.8611415626894,7.59211276292631,2.55469787230711
image_1445.jpg,2,53.5242647951224,7.57421124876899,0.551038450005104
image_1452.jpg,4,39.5722197739261,7.35965746535529,3.0119192765832
image_1457.jpg,3,78.6400838903859,6.69295926925684,231.361657443779
image_1461.jpg,1,6.30836130491452,4.25178681424096,0.110909622576234
image_1476.jpg,4,43.8237890549716,7.00049475940823,3.35892259680707
image_1480.jpg,1,11.8250932633278,5.47700446924626,0.336759197920913
image_1482.jpg,4,46.3684562065541,6.99897961834986,1.32994932843886
image_1484.jpg,4,37.8798494071246,6.80565017901413,1.65799518400674
image_1485.jpg,4,44.0034758309085,6.94651350070383,1.34514388024662
image_1486.jpg,4,53.2315324222673,6.37435902143535,0.994391478120658
image_1488.jpg,4,51.7304422025884,6.21202470137171,0.997697811198285
image_1490.jpg,3,77.7607039253606,7.32359076873471,234.478115818978
image_1496.jpg,3,80.3072105734528,6.941849375485,238.624817082378
image_1500.jpg,2,37.5863976766496,7.16070334424879,0.459371707770613
image_1514.jpg,2,48.2114847297199,7.58835371786034,0.527265123382083
image_1515.jpg,3,76.8101862072095,6.81193904537055,228.938022541877
image_1521.jpg,1,5.23508790888353,4.44346558512207,0.162116093560299
image_1522.jpg,4,45.3835264576126,7.24075653361036,1.351712340761
image_1525.jpg,1,3.85024761660401,4.0616800058632,0.171897329205339
image_1533.jpg,4,54.6789307426065,5.80245592415384,0.818472059317791
image_1534.jpg,4,46.1702903119988,7.27373079731305,1.68552748619834
image_1537.jpg,4,49.6731026024925,7.03781818331103,1.22875548593862
image_1558.jpg,3,76.4420842604898,6.75312562155306,212.179192495355
image_1559.jpg,4,41.4827112562119,7.26342989090682,1.42654476243622
image_1566.jpg,4,50.5315348433527,7.54552448751154,1.71062950419345
image_1568.jpg,4,42.0503088162441,6.68957189498168,1.3371438164989
image_1570.jpg,4,46.0416414550993,6.96118514526825,1.16153111151381
